id,emptitle,grade,homeownership,issuedate,loanstatus,memberid,purpose,subgrade,term,verificationstatus,annualincome,dti,installment,intrate,loanamount,totalacc,totalpayment
649918,Walmart,B,RENT,9/11/2024,Charged Off,831400,Debt consolidation,B3,36 months,Verified,54000,0.1558,129.77,0.1037,4000,28,1057
704507,Mad River Community Hospital,B,MORTGAGE,12/11/2024,Charged Off,896524,Debt consolidation,B3,36 months,Verified,39552,0.2458,401.46,0.1037,12375,22,14640
717657,Heyward allen motor company,B,MORTGAGE,6/11/2024,Charged Off,911759,Debt consolidation,B4,36 months,Verified,90000,0.1156,182.65,0.1074,5600,25,2747
641001,Med Star Health - Harbor hospital,B,MORTGAGE,9/11/2024,Charged Off,820549,Debt consolidation,B1,36 months,Verified,72500,0.1937,698.37,0.0888,22000,33,20949
707485,city of buffalo,D,MORTGAGE,2/11/2024,Charged Off,899845,Debt consolidation,D1,36 months,Verified,75000,0.2107,516.61,0.1454,15000,17,13431
674670,the telephone connection,B,RENT,2/11/2024,Charged Off,862316,Debt consolidation,B4,36 months,Verified,55000,0.1857,163.08,0.1074,5000,19,3698
316948,Windsor Nissan,D,RENT,6/8/2024,Charged Off,316931,Debt consolidation,D3,36 months,Verified,50000,0.1777,83.68,0.1324,16000,36,834
390897,St.Alexius Hospital,E,RENT,7/9/2024,Charged Off,426377,Debt consolidation,E3,36 months,Verified,48000,0.2055,353.14,0.1632,10000,27,1764
650259,First Service Residential Realty,F,RENT,8/11/2024,Charged Off,831816,Debt consolidation,F2,36 months,Verified,62000,0.1262,729.29,0.1862,20000,24,3643
673432,State of Georgia,A,MORTGAGE,11/11/2024,Fully Paid,860776,Debt consolidation,A3,36 months,Verified,59000,0.206,412.5,0.0692,13375,39,14058
734123,Agfa Corporation,A,MORTGAGE,11/11/2024,Fully Paid,930598,Debt consolidation,A1,36 months,Verified,54000,0.0562,60.32,0.0542,2000,36,2099
664618,Kohls Department Stores,A,MORTGAGE,7/11/2024,Fully Paid,849798,Debt consolidation,A2,36 months,Verified,30000,0.1512,303.27,0.0579,10000,25,10788
656269,Mesa Public Schools,A,MORTGAGE,7/11/2024,Fully Paid,839374,Debt consolidation,A2,36 months,Verified,53742,0.2621,326.02,0.0579,10750,34,11737
683201,walgreens,A,MORTGAGE,10/11/2024,Fully Paid,872496,Debt consolidation,A2,36 months,Verified,37500,0.0762,363.93,0.0579,12000,39,13101
665169,United States Department of Agriculture,A,MORTGAGE,5/11/2024,Fully Paid,850455,Debt consolidation,A2,36 months,Verified,55000,0.1898,303.27,0.0579,10000,40,10918
644314,lil rascals academy,A,MORTGAGE,8/11/2024,Fully Paid,824498,Debt consolidation,A3,36 months,Verified,44000,0.2144,327.87,0.0617,10750,21,11804
670997,Web4Inc,A,MORTGAGE,10/11/2024,Fully Paid,857842,Debt consolidation,A4,36 months,Verified,78000,0.2445,384.53,0.0729,12400,26,13843
669492,union pacific railroad,A,MORTGAGE,10/11/2024,Fully Paid,856055,Debt consolidation,A4,36 months,Verified,60000,0.1392,241.88,0.0729,7800,29,8440
718329,ASA,A,MORTGAGE,9/11/2024,Fully Paid,912535,Debt consolidation,A5,36 months,Verified,54400,0.2374,102.9,0.0766,3300,33,3670
722582,Verizon,A,MORTGAGE,2/11/2024,Fully Paid,917430,Debt consolidation,A5,36 months,Verified,98004,0.2645,498.88,0.0766,16000,45,17755
669400,The Hartford,A,MORTGAGE,6/11/2024,Fully Paid,855893,Debt consolidation,A4,36 months,Verified,36600,0.1987,308.55,0.0729,9950,13,10500
500837,St. Mary's Credit Union,A,MORTGAGE,7/10/2024,Fully Paid,643441,Debt consolidation,A5,36 months,Verified,75000,0.223,312.81,0.0788,10000,24,11105
678399,State of Calif.,A,MORTGAGE,4/11/2024,Fully Paid,866701,Debt consolidation,A3,36 months,Verified,37200,0.2029,92.53,0.0692,3000,16,3222
677670,Deseret Industries,A,MORTGAGE,7/11/2024,Fully Paid,865809,Debt consolidation,A4,36 months,Verified,76494,0.1812,372.12,0.0729,12000,32,13396
501377,Team Peak Alaska,A,MORTGAGE,1/10/2024,Fully Paid,644396,Debt consolidation,A5,36 months,Verified,52000,0.2238,477.03,0.0788,15250,25,17035
709833,Computer Sciences Corporation,A,MORTGAGE,10/11/2024,Fully Paid,902507,Debt consolidation,A5,36 months,Verified,54000,0.2196,374.16,0.0766,12000,14,13470
718503,L3 Communications,A,MORTGAGE,2/11/2024,Fully Paid,912728,Debt consolidation,A3,36 months,Verified,42000,0.2643,217.43,0.0692,7050,61,7599
403312,Fidelity Investments,A,MORTGAGE,11/10/2024,Fully Paid,448613,Debt consolidation,A3,36 months,Verified,61766,0.2108,170.17,0.0714,5500,29,6061
716335,Penton Media,A,MORTGAGE,3/11/2024,Fully Paid,910143,Debt consolidation,A4,36 months,Verified,44004,0.1069,287.62,0.0729,9275,14,10344
697042,Digital Monitoring Products,A,MORTGAGE,3/11/2024,Fully Paid,888278,Debt consolidation,A1,36 months,Verified,40500,0.267,225.45,0.0542,7475,26,8052
649859,MCCS-SC,A,MORTGAGE,11/11/2024,Fully Paid,810515,Debt consolidation,A4,36 months,Verified,40000,0.0776,490.68,0.0654,16000,14,17213
667663,Department of the Interior,A,MORTGAGE,5/11/2024,Fully Paid,853543,Debt consolidation,A5,36 months,Verified,82359,0.1218,205.79,0.0766,6600,24,7409
652819,Smart and Final,A,MORTGAGE,8/11/2024,Fully Paid,834887,Debt consolidation,A4,36 months,Verified,73000,0.0506,372.12,0.0729,12000,10,13397
678492,Goodyear Tire& Rubber Co,A,MORTGAGE,11/11/2024,Fully Paid,866809,Debt consolidation,A4,36 months,Verified,63000,0.0813,260.49,0.0729,8400,46,9238
712286,City of Sacramento,A,MORTGAGE,5/11/2024,Fully Paid,905358,Debt consolidation,A4,36 months,Verified,60000,0.2284,403.13,0.0729,13000,21,14493
441472,Verisign Inc.,A,MORTGAGE,4/10/2024,Fully Paid,534991,Debt consolidation,A5,36 months,Verified,54000,0.2164,337.83,0.0788,10800,24,12116
740194,"Livevol, Inc",A,MORTGAGE,9/11/2024,Fully Paid,937859,Debt consolidation,A3,36 months,Verified,72000,0.1757,740.18,0.0692,24000,32,26646
646629,Rock City Gardens,A,MORTGAGE,7/11/2024,Fully Paid,827330,Debt consolidation,A4,36 months,Verified,60400,0.1436,736.02,0.0654,24000,29,26485
638258,Mississippi Power,A,MORTGAGE,10/11/2024,Fully Paid,817604,Debt consolidation,A5,36 months,Verified,90522,0.0732,370.04,0.0691,12000,66,13208
727882,"International Marketing, Inc.",A,MORTGAGE,4/11/2024,Fully Paid,923438,Debt consolidation,A2,36 months,Verified,90000,0.2329,363.93,0.0579,12000,32,13101
646208,TM Financial Forensics,A,MORTGAGE,9/11/2024,Fully Paid,826798,Debt consolidation,A4,36 months,Verified,62000,0.0848,613.35,0.0654,20000,22,20612
391605,Kroger,A,MORTGAGE,1/9/2024,Fully Paid,427758,Debt consolidation,A2,36 months,Verified,30929.6,0.0058,165.32,0.0768,5300,20,5951
663918,commonwealth audi,A,MORTGAGE,5/11/2024,Fully Paid,848946,Debt consolidation,A4,36 months,Verified,96000,0.101,248.08,0.0729,8000,25,8931
370141,verizon communications,A,MORTGAGE,2/10/2024,Fully Paid,386685,Debt consolidation,A4,36 months,Verified,58000,0.1026,435.54,0.0751,14000,27,15322
693954,Quest Diagnostics,A,MORTGAGE,11/11/2024,Fully Paid,884815,Debt consolidation,A4,36 months,Verified,50129,0.1226,353.52,0.0729,11400,28,12726
647823,Austin ISD,A,MORTGAGE,9/11/2024,Fully Paid,828797,Debt consolidation,A4,36 months,Verified,63844,0.0735,613.35,0.0654,20000,41,22081
643539,US Environmental Protection Agency,A,MORTGAGE,10/11/2024,Fully Paid,823582,Debt consolidation,A5,36 months,Verified,165000,0.1751,616.72,0.0691,20000,49,22192
386315,The Grand Canal Shoppes at The Venetian,A,MORTGAGE,2/9/2024,Fully Paid,418519,Debt consolidation,A3,36 months,Verified,63000,0.1082,441.84,0.08,14100,20,15749
679178,TSA,A,MORTGAGE,3/11/2024,Fully Paid,867631,Debt consolidation,A4,36 months,Verified,65000,0.1444,232.58,0.0729,7500,21,8300
699015,"Roscoe Rock and Sand, Inc.",A,MORTGAGE,5/11/2024,Fully Paid,890516,Debt consolidation,A2,36 months,Verified,30000,0.2552,181.97,0.0579,6000,27,6551
705463,Greenberg Traurig,A,MORTGAGE,11/11/2024,Fully Paid,897517,Debt consolidation,A4,36 months,Verified,64000,0.0722,172.11,0.0729,5550,11,6196
650256,General Motors,A,MORTGAGE,12/11/2024,Fully Paid,831817,Debt consolidation,A4,36 months,Verified,122000,0.051,372.12,0.0729,12000,62,12347
664384,Town of West Hartford,A,MORTGAGE,5/11/2024,Fully Paid,849520,Debt consolidation,A4,36 months,Verified,54000,0.1098,310.1,0.0729,10000,33,10998
647083,SunGard Data Systems,A,MORTGAGE,1/11/2024,Fully Paid,827901,Debt consolidation,A5,36 months,Verified,68670,0.1146,616.72,0.0691,20000,23,22202
496814,HP,A,MORTGAGE,11/10/2024,Fully Paid,636702,Debt consolidation,A5,36 months,Verified,91000,0.1991,459.82,0.0788,14700,25,16005
644844,Springdale Public Schools,A,MORTGAGE,4/11/2024,Fully Paid,825146,Debt consolidation,A5,36 months,Verified,66000,0.2235,555.05,0.0691,18000,46,18602
644241,Walgreens,A,MORTGAGE,4/11/2024,Fully Paid,824414,Debt consolidation,A5,36 months,Verified,140000,0.1893,616.72,0.0691,20000,44,22202
645500,The J.M. Smucker Company,A,MORTGAGE,8/11/2024,Fully Paid,825963,Debt consolidation,A4,36 months,Verified,130104,0.1509,736.02,0.0654,24000,36,26497
622629,Bank of America,A,MORTGAGE,11/11/2024,Fully Paid,797965,Debt consolidation,A2,36 months,Verified,45000,0.1651,276.74,0.0579,9125,31,9962
490832,UPS,A,MORTGAGE,9/10/2024,Fully Paid,626932,Debt consolidation,A5,36 months,Verified,61000,0.0592,281.53,0.0788,9000,20,10136
709408,IBM Microelectronics,A,MORTGAGE,10/11/2024,Fully Paid,902025,Debt consolidation,A2,36 months,Verified,50000,0.1248,121.31,0.0579,4000,57,4241
661905,Josiah Macy Jr. Foundation,A,MORTGAGE,6/11/2024,Fully Paid,846485,Debt consolidation,A2,36 months,Verified,84000,0.0401,218.36,0.0579,7200,33,7684
379463,anheuser busch,A,MORTGAGE,1/9/2024,Fully Paid,405904,Debt consolidation,A4,36 months,Verified,66996,0.2119,31.95,0.0932,1000,23,1150
701949,scan design furniture,A,MORTGAGE,12/11/2024,Fully Paid,893783,Debt consolidation,A5,36 months,Verified,64000,0.1905,452.11,0.0766,14500,45,15751
375771,Baldor Electric Company,A,MORTGAGE,2/9/2024,Fully Paid,398313,Debt consolidation,A5,36 months,Verified,210000,0.1314,385.14,0.0963,12000,49,13510
696785,UPS Freight,A,MORTGAGE,11/11/2024,Fully Paid,887985,Debt consolidation,A4,36 months,Verified,55000,0.173,350.42,0.0729,11300,33,12573
647617,DEPARTMENT OF VETERANS AFFAIRS,A,MORTGAGE,3/11/2024,Fully Paid,828545,Debt consolidation,A2,36 months,Verified,108000,0.1972,417,0.0579,13750,36,14179
645113,Arcelor Mittal,A,MORTGAGE,6/11/2024,Fully Paid,825482,Debt consolidation,A4,36 months,Verified,115000,0.0562,736.02,0.0654,24000,27,26457
675858,IBM,A,MORTGAGE,4/11/2024,Fully Paid,863708,Debt consolidation,A5,36 months,Verified,201000,0.1039,436.52,0.0766,14000,26,14792
739796,Medtronic,A,MORTGAGE,11/11/2024,Fully Paid,937406,Debt consolidation,A4,36 months,Verified,50000,0.1346,198.47,0.0729,6400,16,7005
646327,Rush medical hospital,A,MORTGAGE,12/11/2024,Fully Paid,826959,Debt consolidation,A4,36 months,Verified,90000,0.0956,613.35,0.0654,20000,28,22081
662106,Aflac,A,MORTGAGE,3/11/2024,Fully Paid,846736,Debt consolidation,A5,36 months,Verified,50000,0.24,374.16,0.0766,12000,27,13471
643253,Xerox,A,MORTGAGE,10/11/2024,Fully Paid,823233,Debt consolidation,A3,36 months,Verified,70000,0.1497,305,0.0617,10000,18,10897
722593,Georgia Dept. of Education,B,MORTGAGE,11/11/2024,Fully Paid,917442,Debt consolidation,B1,36 months,Verified,71000,0.1949,641.88,0.0963,20000,15,23107
738712,Microsoft,B,MORTGAGE,3/11/2024,Fully Paid,936149,Debt consolidation,B1,36 months,Verified,107000,0.0028,1123.29,0.0963,35000,15,35283
649059,Securities Training Corporation,B,MORTGAGE,2/11/2024,Fully Paid,800250,Debt consolidation,B1,36 months,Verified,90000,0.0967,698.37,0.0888,22000,20,25179
723437,Bank of New England,B,MORTGAGE,11/11/2024,Fully Paid,918375,Debt consolidation,B2,36 months,Verified,85500,0.1458,667.13,0.1,20675,13,24016
651778,duke energy,B,MORTGAGE,10/11/2024,Fully Paid,833687,Debt consolidation,B2,36 months,Verified,90000,0.0764,306.54,0.1,9500,17,10967
674378,Sarasota County Sheriff's Office,B,MORTGAGE,9/11/2024,Fully Paid,861958,Debt consolidation,B2,36 months,Verified,103000,0.2327,705.04,0.1,21850,30,25365
666481,"Ross Stores, Inc",B,MORTGAGE,11/11/2024,Fully Paid,852088,Debt consolidation,B2,36 months,Verified,110000,0.1864,484.01,0.1,15000,16,17426
671193,Lockwood School District #26,B,MORTGAGE,10/11/2024,Fully Paid,858085,Debt consolidation,B2,36 months,Verified,84000,0.1749,661.48,0.1,20500,40,23815
488434,Procter  and  Gamble,B,MORTGAGE,5/10/2024,Fully Paid,622925,Debt consolidation,B3,36 months,Verified,91000,0.1263,651.2,0.1062,20000,24,21577
697276,Pasadena ISD,B,MORTGAGE,12/11/2024,Fully Paid,888531,Debt consolidation,B3,36 months,Verified,120000,0.2347,324.42,0.1037,10000,37,11676
685464,Travis County,B,MORTGAGE,8/11/2024,Fully Paid,875109,Debt consolidation,B3,36 months,Verified,92795,0.0908,616.39,0.1037,19000,29,22190
725404,Otis Elevator,B,MORTGAGE,1/11/2024,Fully Paid,920642,Debt consolidation,B4,36 months,Verified,120000,0.1013,469.67,0.1074,14400,28,15448
650416,City of San Diego,B,MORTGAGE,1/11/2024,Fully Paid,832025,Debt consolidation,B4,36 months,Verified,155000,0.124,815.4,0.1074,25000,36,25657
495753,SIGN*A*RAMA,B,MORTGAGE,6/10/2024,Fully Paid,635083,Debt consolidation,B4,36 months,Verified,85000,0.1055,818.38,0.1099,25000,24,29257
663249,Philadelphia Federal Credit Union,B,MORTGAGE,10/11/2024,Fully Paid,848111,Debt consolidation,B4,36 months,Verified,120000,0.1181,587.09,0.1074,18000,33,21136
502684,Microsoft Corp,B,MORTGAGE,4/10/2024,Fully Paid,646569,Debt consolidation,B4,36 months,Verified,89000,0.1902,261.89,0.1099,8000,23,9428
644248,US Marines,B,MORTGAGE,6/11/2024,Fully Paid,824421,Debt consolidation,B5,36 months,Verified,110000,0.0484,810.92,0.1036,25000,17,29003
492116,U.S. Forest Service,B,MORTGAGE,4/10/2024,Fully Paid,629230,Debt consolidation,B5,36 months,Verified,105897,0.1306,822.78,0.1136,25000,32,28092
650714,John Crane Inc,B,MORTGAGE,10/11/2024,Fully Paid,832386,Debt consolidation,B5,36 months,Verified,96000,0.2626,598.44,0.1111,18250,27,21544
492653,ConvaTec Inc.,B,MORTGAGE,10/10/2024,Fully Paid,630102,Debt consolidation,B5,36 months,Verified,185000,0.0834,658.23,0.1136,20000,17,23698
735461,Coca Cola,B,MORTGAGE,12/11/2024,Fully Paid,932179,Debt consolidation,B5,36 months,Verified,77000,0.1262,606.64,0.1111,18500,31,21839
674014,Anthem Strong Families,B,MORTGAGE,9/11/2024,Fully Paid,861499,Debt consolidation,B2,36 months,Verified,49000,0.1829,588.07,0.1,18225,18,21170
660162,Mercer,B,MORTGAGE,5/11/2024,Fully Paid,844338,Debt consolidation,B2,36 months,Verified,50000,0.1303,464.65,0.1,14400,17,16729
672798,PALLC,B,MORTGAGE,8/11/2024,Fully Paid,860025,Debt consolidation,B3,36 months,Verified,51319,0.0526,648.83,0.1037,20000,23,21917
695082,Department Store,B,MORTGAGE,10/11/2024,Fully Paid,886125,Debt consolidation,B3,36 months,Verified,51669,0.065,389.3,0.1037,12000,12,12402
497959,Jones Apparel Group,B,MORTGAGE,5/10/2024,Fully Paid,638489,Debt consolidation,B4,36 months,Verified,92700,0.1715,818.38,0.1099,25000,27,26091
381435,RNL Biostar  Inc,B,MORTGAGE,10/9/2024,Fully Paid,409871,Debt consolidation,B5,36 months,Verified,140000,0.0032,466.41,0.1221,14000,14,16540
395295,Walgreens,B,MORTGAGE,9/9/2024,Fully Paid,434652,Debt consolidation,B5,36 months,Verified,80600,0.0348,499.73,0.1221,15000,18,17990
735569,Sapphire Technologies,B,MORTGAGE,7/11/2024,Fully Paid,932317,Debt consolidation,B3,36 months,Verified,121680,0.0805,486.62,0.1037,15000,34,17204
486632,Fidelity Investments,B,MORTGAGE,11/10/2024,Fully Paid,620240,Debt consolidation,B1,36 months,Verified,60000,0.1746,322.11,0.0988,10000,27,10967
690764,Advanced Sterillization Products,B,MORTGAGE,7/11/2024,Fully Paid,881224,Debt consolidation,B2,36 months,Verified,81500,0.1813,484.01,0.1,15000,24,17424
496244,Newmont,B,MORTGAGE,12/10/2024,Fully Paid,635819,Debt consolidation,B3,36 months,Verified,61615,0.1983,423.28,0.1062,13000,26,14568
495265,Free and Clear,B,MORTGAGE,9/10/2024,Fully Paid,634331,Debt consolidation,B4,36 months,Verified,96000,0.1019,654.71,0.1099,20000,34,22721
670757,"Craters & Freighters Global Logistics, I",B,MORTGAGE,6/11/2024,Fully Paid,857488,Debt consolidation,B3,36 months,Verified,90000,0.1588,681.27,0.1037,21000,16,24085
654709,Charter Communications,B,MORTGAGE,8/11/2024,Fully Paid,837271,Debt consolidation,B3,36 months,Verified,100000,0.1603,178.43,0.1037,5500,23,6382
663969,L-3 Communications,B,MORTGAGE,10/11/2024,Fully Paid,849011,Debt consolidation,B4,36 months,Verified,69638.4,0.2039,545.5,0.1074,16725,20,19316
650616,Lockheed Martin Space Systems Company,B,MORTGAGE,6/11/2024,Fully Paid,832273,Debt consolidation,B4,36 months,Verified,94976,0.2111,652.32,0.1074,20000,29,23485
391877,"eBrothers Solutions, Inc.",B,MORTGAGE,1/9/2024,Fully Paid,377545,Debt consolidation,B5,36 months,Verified,72000,0.0987,266.52,0.1221,8000,23,9595
645685,Ballard Material Products,B,MORTGAGE,7/11/2024,Fully Paid,826178,Debt consolidation,B5,36 months,Verified,78456,0.1849,810.92,0.1036,25000,15,29194
650283,Ohio Department of Development,B,MORTGAGE,5/11/2024,Fully Paid,831845,Debt consolidation,B5,36 months,Verified,57000,0.1044,590.24,0.1111,18000,24,19733
475958,US CUSTOMS AND BORDER PROTECTION,B,MORTGAGE,11/10/2024,Fully Paid,602750,Debt consolidation,B3,36 months,Verified,73000,0.1925,497.01,0.1183,15000,21,17893
655857,SPAWAR,B,MORTGAGE,4/11/2024,Fully Paid,838841,Debt consolidation,B4,36 months,Verified,105000,0.0965,815.4,0.1074,25000,17,27483
675584,Able Engineering Services,B,MORTGAGE,5/11/2024,Fully Paid,863398,Debt consolidation,B5,36 months,Verified,92000,0.1438,491.87,0.1111,15000,21,17212
644482,HB,B,MORTGAGE,10/11/2024,Fully Paid,824697,Debt consolidation,B5,36 months,Verified,65004,0.1108,648.73,0.1036,20000,22,23355
661495,GSDM,B,MORTGAGE,7/11/2024,Fully Paid,845976,Debt consolidation,B5,36 months,Verified,70000,0.2517,819.78,0.1111,25000,25,28416
701560,Allstate,B,MORTGAGE,2/11/2024,Fully Paid,893319,Debt consolidation,B1,36 months,Verified,40704,0.0896,320.94,0.0963,10000,9,11554
497078,DFW Airport Board,B,MORTGAGE,5/10/2024,Fully Paid,637141,Debt consolidation,B1,36 months,Verified,75573,0.1996,708.63,0.0988,22000,24,25391
718910,Novartis Pharmacueticals,B,MORTGAGE,11/11/2024,Fully Paid,913193,Debt consolidation,B2,36 months,Verified,125000,0.0781,806.68,0.1,25000,22,29040
662673,Progress Energy,B,MORTGAGE,9/11/2024,Fully Paid,847429,Debt consolidation,B3,36 months,Verified,150000,0.1084,811.03,0.1037,25000,29,29055
655383,PMA Insurance Group,B,MORTGAGE,9/11/2024,Fully Paid,838207,Debt consolidation,B1,36 months,Verified,52500,0.179,489.43,0.0963,15250,34,17620
658186,HP,B,MORTGAGE,5/11/2024,Fully Paid,841715,Debt consolidation,B3,36 months,Verified,170000,0.1115,648.83,0.1037,20000,19,23359
723797,Plateau Systems,B,MORTGAGE,10/11/2024,Fully Paid,918828,Debt consolidation,B3,36 months,Verified,85000,0.1864,648.83,0.1037,20000,17,23358
677888,"Sitecore USA, Inc.",B,MORTGAGE,8/11/2024,Fully Paid,866056,Debt consolidation,B3,36 months,Verified,119000,0.1884,285.49,0.1037,8800,21,10051
711129,Ingenious Med,B,MORTGAGE,1/11/2024,Fully Paid,903999,Debt consolidation,B3,36 months,Verified,43000,0.1984,215.74,0.1037,6650,17,7766
702598,Department of Veterans Affairs,B,MORTGAGE,4/11/2024,Fully Paid,894463,Debt consolidation,B4,36 months,Verified,45192,0.098,381.61,0.1074,11700,22,13738
715258,Wachovia-Wells Fargo,B,MORTGAGE,5/11/2024,Fully Paid,908796,Debt consolidation,B2,36 months,Verified,53004,0.1877,161.34,0.1,5000,22,5567
683572,Rockwell Collins,B,MORTGAGE,10/11/2024,Fully Paid,872913,Debt consolidation,B2,36 months,Verified,96000,0.1309,375.11,0.1,11625,24,12433
502579,Aspen Ridge West,B,MORTGAGE,5/10/2024,Fully Paid,646357,Debt consolidation,B3,36 months,Verified,50000,0.0434,651.2,0.1062,20000,30,23358
654179,Accenture,B,MORTGAGE,7/11/2024,Fully Paid,836614,Debt consolidation,B4,36 months,Verified,130000,0.143,815.4,0.1074,25000,29,27482
